# vehicle id = 4
# random fix= 0.46365358
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    103.80,         2,         0,     644.0,   1499.58,    17.309,  -0.00000,  -0.00000,   471.354,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    104.00,         2,         0,     647.5,   1503.04,    17.309,  -0.00000,  -0.00000,   472.289,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    104.20,         2,         0,     651.0,   1506.50,    17.309,  -0.00000,  -0.00000,   473.225,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    104.40,         2,         0,     654.4,   1509.96,    17.309,  -0.00000,  -0.00000,   474.160,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    104.60,         2,         0,     657.9,   1513.42,    17.309,  -0.00000,  -0.00000,   475.096,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    104.80,         2,         0,     661.4,   1516.88,    17.309,  -0.00000,  -0.00000,   476.031,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    105.00,         2,         0,     664.8,   1520.35,    17.309,  -0.00000,  -0.00000,   476.967,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    105.20,         2,         0,     668.3,   1523.81,    17.309,  -0.00000,  -0.00000,   477.902,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    105.40,         2,         0,     671.7,   1527.27,    17.309,  -0.00000,  -0.00000,   478.838,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    105.60,         2,         0,     675.2,   1530.73,    17.309,  -0.00000,  -0.00000,   479.773,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    105.80,         2,         0,     678.7,   1534.19,    17.309,  -0.00000,  -0.00000,   480.709,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    106.00,         2,         0,     682.1,   1537.66,    17.309,  -0.00000,  -0.00000,   481.644,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    106.20,         2,         0,     685.6,   1541.12,    17.309,  -0.00000,  -0.00000,   482.580,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    106.40,         2,         0,     689.0,   1544.58,    17.309,  -0.00000,  -0.00000,   483.515,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    106.60,         2,         0,     692.5,   1548.04,    17.309,  -0.00000,  -0.00000,   484.451,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    106.80,         2,         0,     696.0,   1551.50,    17.309,  -0.00000,  -0.00000,   485.386,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    107.00,         2,         0,     699.4,   1554.96,    17.309,  -0.00000,  -0.00000,   486.322,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    107.20,         2,         0,     702.9,   1558.43,    17.309,  -0.00000,  -0.00000,   487.258,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    107.40,         2,         0,     706.4,   1561.89,    17.309,  -0.00000,  -0.00000,   488.193,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    107.60,         2,         0,     709.8,   1565.35,    17.309,  -0.00000,  -0.00000,   489.129,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    107.80,         2,         0,     713.3,   1568.81,    17.309,  -0.00000,  -0.00000,   490.064,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    108.00,         2,         0,     716.7,   1572.27,    17.309,  -0.00000,  -0.00000,   491.000,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    108.20,         2,         0,     720.2,   1575.74,    17.309,  -0.00000,  -0.00000,   491.935,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    108.40,         2,         0,     723.7,   1579.20,    17.309,  -0.00000,  -0.00000,   492.871,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    108.60,         2,         0,     727.1,   1582.66,    17.309,  -0.00000,  -0.00000,   493.806,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    108.80,         2,         0,     730.6,   1586.12,    17.309,  -0.00000,  -0.00000,   494.742,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    109.00,         2,         0,     734.0,   1589.58,    17.309,  -0.00000,  -0.00000,   495.677,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    109.20,         2,         0,     737.5,   1593.04,    17.309,  -0.00000,  -0.00000,   496.613,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    109.40,         2,         0,     741.0,   1596.51,    17.309,  -0.00000,  -0.00000,   497.548,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    109.60,         2,         0,     744.4,   1599.97,    17.309,  -0.00000,  -0.00000,   498.484,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    109.80,         2,         0,     747.9,   1603.43,    17.309,  -0.00000,  -0.00000,   499.419,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    110.00,         2,         0,     751.4,   1606.89,    17.309,  -0.00000,  -0.00000,   500.355,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    110.20,         2,         0,     754.8,   1610.35,    17.309,  -0.00000,  -0.00000,   501.290,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    110.40,         2,         0,     758.3,   1613.81,    17.309,  -0.00000,  -0.00000,   502.226,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    110.60,         2,         0,     761.7,   1617.28,    17.309,  -0.00000,  -0.00000,   503.161,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    110.80,         2,         0,     765.2,   1620.74,    17.309,  -0.00000,  -0.00000,   504.097,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    111.00,         2,         0,     768.7,   1624.20,    17.309,  -0.00000,  -0.00000,   505.032,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    111.20,         2,         0,     772.1,   1627.66,    17.309,  -0.00000,  -0.00000,   505.968,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    111.40,         2,         0,     775.6,   1631.12,    17.309,  -0.00000,  -0.00000,   506.904,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    111.60,         2,         0,     779.1,   1634.59,    17.309,  -0.00000,  -0.00000,   507.839,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    111.80,         2,         0,     782.5,   1638.05,    17.309,  -0.00000,  -0.00000,   508.775,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    112.00,         2,         0,     786.0,   1641.51,    17.309,  -0.00000,  -0.00000,   509.710,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    112.20,         2,         0,     789.4,   1644.97,    17.309,  -0.00000,  -0.00000,   510.646,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    112.40,         2,         0,     792.9,   1648.43,    17.309,  -0.00000,  -0.00000,   511.581,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    112.60,         2,         0,     796.4,   1651.89,    17.309,  -0.00000,  -0.00000,   512.517,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    112.80,         2,         0,     799.8,   1655.36,    17.309,  -0.00000,  -0.00000,   513.452,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    113.00,         2,         0,     803.3,   1658.82,    17.309,  -0.00000,  -0.00000,   514.387,  -4.66774,     -1.00,  0.973099,         3, 0.00000
    113.20,         2,         0,     806.7,   1662.28,    17.309,  -0.00000,  -0.00000,   515.318,  -4.64569,     -1.00,  0.973099,         3, 0.00000
    113.40,         2,         0,     810.2,   1665.74,    17.309,  -0.00000,  -0.00000,   516.244,  -4.61108,     -1.00,  0.973099,         3, 0.00000
    113.60,         2,         0,     813.7,   1669.20,    17.309,  -0.00000,  -0.00000,   517.161,  -4.56358,     -1.00,  0.973099,         3, 0.00000
    113.80,         2,         0,     817.1,   1672.67,    17.309,  -0.00000,  -0.00000,   518.068,  -4.50284,     -1.00,  0.973099,         3, 0.00000
    114.00,         2,         0,     820.6,   1676.13,    17.309,  -0.00000,  -0.00000,   518.961,  -4.42855,     -1.00,  0.973099,         3, 0.00000
    114.20,         2,         0,     824.1,   1679.59,    17.309,  -0.00000,  -0.00000,   519.838,  -4.34042,     -1.00,  0.973099,         3, 0.00000
    114.40,         2,         0,     827.5,   1683.05,    17.309,  -0.00000,  -0.00000,   520.696,  -4.23818,     -1.00,  0.973099,         3, 0.00000
    114.60,         2,         0,     831.0,   1686.51,    17.309,  -0.00000,  -0.00000,   521.532,  -4.12160,     -1.00,  0.973099,         3, 0.00000
    114.80,         2,         0,     834.4,   1689.97,    17.309,  -0.00000,  -0.00000,   522.343,  -3.99047,     -1.00,  0.973099,         3, 0.00000
    115.00,         2,         0,     837.9,   1693.44,    17.309,  -0.00000,  -0.00000,   523.126,  -3.84464,     -1.00,  0.973099,         3, 0.00000
    115.20,         2,         0,     841.4,   1696.90,    17.309,  -0.00000,  -0.00000,   523.879,  -3.68398,     -1.00,  0.973099,         3, 0.00000
    115.40,         2,         0,     844.8,   1700.36,    17.309,  -0.00000,  -0.00000,   524.599,  -3.50841,     -1.00,  0.973099,         3, 0.00000
    115.60,         2,         0,     848.3,   1703.82,    17.309,  -0.00000,  -0.00000,   525.281,  -3.31789,     -1.00,  0.973099,         3, 0.00000
    115.80,         2,         0,     851.7,   1707.28,    17.309,  -0.00000,  -0.00000,   525.924,  -3.11244,     -1.00,  0.973099,         3, 0.00000
    116.00,         2,         0,     855.2,   1710.75,    17.309,  -0.00000,  -0.00000,   526.525,  -2.89212,     -1.00,  0.973099,         3, 0.00000
    116.20,         2,         0,     858.7,   1714.21,    17.309,  -0.00000,  -0.00000,   527.080,  -2.65703,     -1.00,  0.973099,         3, 0.00000
    116.40,         2,         0,     862.1,   1717.67,    17.309,  -0.00000,  -0.00000,   527.586,  -2.40735,     -1.00,  0.973099,         3, 0.00000
    116.60,         2,         0,     865.6,   1721.13,    17.309,  -0.00000,  -0.00000,   528.041,  -2.14330,     -1.00,  0.973099,         3, 0.00000
    116.80,         2,         0,     869.1,   1724.59,    17.309,  -0.00000,  -0.00000,   528.442,  -1.86513,     -1.00,  0.973099,         3, 0.00000
    117.00,         2,         0,     872.5,   1728.05,    17.309,  -0.00000,  -0.00000,   528.786,  -1.57318,     -1.00,  0.973099,         3, 0.00000
    117.20,         2,         0,     876.0,   1731.52,    17.309,  -0.00000,  -0.00000,   529.070,  -1.26781,     -1.00,  0.973099,         3, 0.00000
    117.40,         2,         0,     879.4,   1734.98,    17.309,  -0.00000,  -0.00000,   529.292,  -0.94944,     -1.00,  0.973099,         3, 0.00000
    117.60,         2,         0,     882.9,   1738.44,    17.309,  -0.00000,  -0.00000,   529.448,  -0.61854,     -1.00,  0.973099,         3, 0.00000
    117.80,         2,         0,     886.4,   1741.90,    17.309,  -0.00000,  -0.00000,   529.538,  -0.27562,     -1.00,  0.973099,         3, 0.00000
    118.00,         2,         0,     889.8,   1745.36,    17.309,  -0.00000,  -0.00000,   529.557,   0.07879,     -1.00,  0.973099,         3, 0.00000
    118.20,         2,         0,     893.3,   1748.82,    17.309,  -0.00000,  -0.00000,   529.505,   0.44409,     -1.00,  0.973099,         3, 0.00000
    118.40,         2,         0,     896.8,   1752.29,    17.309,  -0.00000,  -0.00000,   529.378,   0.82557,     -1.00,  0.973099,         3, 0.00000
    118.60,         2,         0,     900.2,   1755.75,    17.309,  -0.00000,  -0.00000,   529.172,   1.23350,     -1.00,  0.973099,         3, 0.00000
    118.80,         2,         0,     903.7,   1759.21,    17.309,  -0.00000,  -0.00000,   528.882,   1.66492,     -1.00,  0.973099,         3, 0.00000
    119.00,         2,         0,     907.1,   1762.67,    17.309,  -0.00000,  -0.00000,   528.504,   2.11687,     -1.00,  0.973099,         3, 0.00000
    119.20,         2,         0,     910.6,   1766.13,    17.309,  -0.00000,  -0.00000,   528.034,   2.58646,     -1.00,  0.973099,         3, 0.00000
    119.40,         2,         0,     914.1,   1769.60,    17.309,  -0.00000,  -0.00000,   527.468,   3.07092,     -1.00,  0.973099,         3, 0.00000
    119.60,         2,         0,     917.5,   1773.06,    17.309,  -0.00000,  -0.00000,   526.804,   3.56760,     -1.00,  0.973099,         3, 0.00000
    119.80,         2,         0,     921.0,   1776.52,    17.309,  -0.00000,  -0.00000,   526.040,   4.07403,     -1.00,  0.973099,         3, 0.00000
    120.00,         2,         0,     924.4,   1779.98,    17.309,  -0.00000,  -0.00000,   525.174,   4.58794,     -1.00,  0.973099,         3, 0.00000
    120.20,         2,         0,     927.9,   1783.44,    17.309,  -0.00000,  -0.00000,   524.204,   5.10723,     -1.00,  0.973099,         3, 0.00000
    120.40,         2,         0,     931.4,   1786.90,    17.309,  -0.00000,  -0.00000,   523.131,   5.62999,     -1.00,  0.973099,         3, 0.00000
    120.60,         2,         0,     934.8,   1790.37,    17.309,  -0.00000,  -0.00000,   521.952,   6.15450,     -1.00,  0.973099,         3, 0.00000
    120.80,         2,         0,     938.3,   1793.83,    17.309,  -0.00000,  -0.00000,   520.669,   6.67918,     -1.00,  0.973099,         3, 0.00000
    121.00,         2,         0,     941.8,   1797.29,    17.309,  -0.00000,  -0.00000,   519.281,   7.20260,     -1.00,  0.973099,         3, 0.00000
    121.20,         2,         0,     945.2,   1800.75,    17.309,  -0.00000,  -0.00000,   517.788,   7.72344,     -1.00,  0.973099,         3, 0.00000
    121.40,         2,         0,     948.7,   1804.21,    17.309,  -0.00000,  -0.00000,   516.192,   8.24045,     -1.00,  0.973099,         3, 0.00000
    121.60,         2,         0,     952.1,   1807.68,    17.309,  -0.00000,  -0.00000,   514.492,   8.75245,     -1.00,  0.973099,         3, 0.00000
    121.80,         2,         0,     955.6,   1811.14,    17.309,  -0.00000,  -0.00000,   512.691,   9.25833,     -1.00,  0.973099,         3, 0.00000
    122.00,         2,         0,     959.1,   1814.60,    17.309,  -0.00000,  -0.00000,   510.790,   9.75699,     -1.00,  0.973099,         3, 0.00000
    122.20,         2,         0,     962.5,   1818.06,    17.309,  -0.00000,  -0.00000,   508.789,  10.24734,     -1.00,  0.973099,         3, 0.00000
    122.40,         2,         0,     966.0,   1821.52,    17.309,  -0.00000,  -0.00000,   506.692,  10.72834,     -1.00,  0.973099,         3, 0.00000
    122.60,         2,         0,     969.5,   1824.98,    17.309,  -0.00000,  -0.00000,   504.499,  11.19891,     -1.00,  0.973099,         3, 0.00000
    122.80,         2,         0,     972.9,   1828.45,    17.309,  -0.00000,  -0.00000,   502.213,  11.65800,     -1.00,  0.973099,         3, 0.00000
    123.00,         2,         0,     976.4,   1831.91,    17.309,  -0.00000,  -0.00000,   499.837,  12.10457,     -1.00,  0.973099,         3, 0.00000
    123.20,         2,         0,     979.8,   1835.37,    17.309,  -0.00000,  -0.00000,   497.373,  12.53756,     -1.00,  0.973099,         3, 0.00000
    123.40,         2,         0,     983.3,   1838.83,    17.309,  -0.00000,  -0.00000,   494.824,  12.95596,     -1.00,  0.973099,         3, 0.00000
    123.60,         2,         0,     986.8,   1842.29,    17.309,  -0.00000,  -0.00000,   492.192,  13.35877,     -1.00,  0.973099,         3, 0.00000
    123.80,         2,         0,     990.2,   1845.76,    17.309,  -0.00000,  -0.00000,   489.482,  13.74503,     -1.00,  0.973099,         3, 0.00000
    124.00,         2,         0,     993.7,   1849.22,    17.309,  -0.00000,  -0.00000,   486.696,  14.11385,     -1.00,  0.973099,         3, 0.00000
    124.20,         2,         0,     997.1,   1852.68,    17.309,  -0.00000,  -0.00000,   483.838,  14.46438,     -1.00,  0.973099,         3, 0.00000
    124.40,         2,         0,    1000.6,   1856.14,    17.309,  -0.00000,  -0.00000,   480.912,  14.79588,     -1.00,  0.973099,         3, 0.00000
    124.60,         2,         0,    1004.1,   1859.60,    17.309,  -0.00000,  -0.00000,   477.922,  15.10769,     -1.00,  0.973099,         3, 0.00000
    124.80,         2,         0,    1007.5,   1863.06,    17.309,  -0.00000,  -0.00000,   474.871,  15.39925,     -1.00,  0.973099,         3, 0.00000
    125.00,         2,         0,    1011.0,   1866.53,    17.309,  -0.00000,  -0.00000,   471.764,  15.67014,     -1.00,  0.973099,         3, 0.00000
    125.20,         2,         0,    1014.5,   1869.99,    17.309,  -0.00000,  -0.00000,   468.605,  15.92003,     -1.00,  0.973099,         3, 0.00000
    125.40,         2,         0,    1017.9,   1873.45,    17.309,  -0.00000,  -0.00000,   465.398,  16.14869,     -1.00,  0.973099,         3, 0.00000
    125.60,         2,         0,    1021.4,   1876.91,    17.309,  -0.00000,  -0.00000,   462.148,  16.35601,     -1.00,  0.973099,         3, 0.00000
    125.80,         2,         0,    1024.8,   1880.37,    17.309,  -0.00000,  -0.00000,   458.858,  16.54043,     -1.00,  0.973099,         3, 0.00000
    126.00,         2,         0,    1028.3,   1883.83,    17.309,  -0.00000,  -0.00000,   455.534,  16.70198,     -1.00,  0.973099,         3, 0.00000
    126.20,         2,         0,    1031.8,   1887.30,    17.309,  -0.00000,  -0.00000,   452.179,  16.84151,     -1.00,  0.973099,         3, 0.00000
