# vehicle id = 3
# random fix= 0.90337226
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    324.80,         4,         0,    1799.2,   5191.02,    16.044,   0.00023,   0.00023,    21.257,   0.00030,     -1.00,  0.892067,         2, 0.00000
    325.00,         4,         0,    1802.4,   5194.22,    16.044,   0.00022,   0.00022,    21.257,   0.00029,     -1.00,  0.892057,         2, 0.00000
    325.20,         4,         0,    1805.6,   5197.43,    16.044,   0.00022,   0.00022,    21.257,   0.00028,     -1.00,  0.892048,         2, 0.00000
    325.40,         4,         0,    1808.8,   5200.64,    16.044,   0.00021,   0.00021,    21.257,   0.00027,     -1.00,  0.892038,         2, 0.00000
    325.60,         4,         0,    1812.1,   5203.85,    16.045,   0.00021,   0.00021,    21.257,   0.00026,     -1.00,  0.892029,         2, 0.00000
    325.80,         4,         0,    1815.3,   5207.06,    16.045,   0.00020,   0.00020,    21.256,   0.00025,     -1.00,  0.892020,         2, 0.00000
    326.00,         4,         0,    1818.5,   5210.27,    16.045,   0.00019,   0.00019,    21.256,   0.00024,     -1.00,  0.892011,         2, 0.00000
    326.20,         4,         0,    1821.7,   5213.48,    16.045,   0.00019,   0.00019,    21.256,   0.00023,     -1.00,  0.892002,         2, 0.00000
    326.40,         4,         0,    1824.9,   5216.69,    16.045,   0.00018,   0.00018,    21.256,   0.00023,     -1.00,  0.891994,         2, 0.00000
    326.60,         4,         0,    1828.1,   5219.90,    16.045,   0.00018,   0.00018,    21.256,   0.00022,     -1.00,  0.891986,         2, 0.00000
    326.80,         4,         0,    1831.3,   5223.10,    16.045,   0.00017,   0.00017,    21.256,   0.00021,     -1.00,  0.891978,         2, 0.00000
    327.00,         4,         0,    1834.5,   5226.31,    16.045,   0.00017,   0.00017,    21.256,   0.00020,     -1.00,  0.891970,         2, 0.00000
    327.20,         4,         0,    1837.7,   5229.52,    16.045,   0.00016,   0.00016,    21.256,   0.00019,     -1.00,  0.891963,         2, 0.00000
    327.40,         4,         0,    1840.9,   5232.73,    16.045,   0.00016,   0.00016,    21.256,   0.00019,     -1.00,  0.891956,         2, 0.00000
    327.60,         4,         0,    1844.1,   5235.94,    16.045,   0.00015,   0.00015,    21.256,   0.00018,     -1.00,  0.891949,         2, 0.00000
    327.80,         4,         0,    1847.3,   5239.15,    16.045,   0.00015,   0.00015,    21.256,   0.00017,     -1.00,  0.891942,         2, 0.00000
    328.00,         4,         0,    1850.6,   5242.36,    16.045,   0.00015,   0.00015,    21.256,   0.00017,     -1.00,  0.891935,         2, 0.00000
    328.20,         4,         0,    1853.8,   5245.57,    16.045,   0.00014,   0.00014,    21.256,   0.00016,     -1.00,  0.891929,         2, 0.00000
    328.40,         4,         0,    1857.0,   5248.78,    16.045,   0.00014,   0.00014,    21.256,   0.00016,     -1.00,  0.891923,         2, 0.00000
    328.60,         4,         0,    1860.2,   5251.99,    16.045,   0.00013,   0.00013,    21.256,   0.00015,     -1.00,  0.891917,         2, 0.00000
    328.80,         4,         0,    1863.4,   5255.19,    16.045,   0.00013,   0.00013,    21.256,   0.00014,     -1.00,  0.891911,         2, 0.00000
    329.00,         4,         0,    1866.6,   5258.40,    16.045,   0.00013,   0.00013,    21.256,   0.00014,     -1.00,  0.891905,         2, 0.00000
    329.20,         4,         0,    1869.8,   5261.61,    16.045,   0.00012,   0.00012,    21.256,   0.00013,     -1.00,  0.891899,         2, 0.00000
    329.40,         4,         0,    1873.0,   5264.82,    16.045,   0.00012,   0.00012,    21.256,   0.00013,     -1.00,  0.891894,         2, 0.00000
    329.60,         4,         0,    1876.2,   5268.03,    16.045,   0.00012,   0.00012,    21.256,   0.00012,     -1.00,  0.891889,         2, 0.00000
    329.80,         4,         0,    1879.4,   5271.24,    16.045,   0.00011,   0.00011,    21.256,   0.00012,     -1.00,  0.891883,         2, 0.00000
    330.00,         4,         0,    1882.6,   5274.45,    16.045,   0.00011,   0.00011,    21.256,   0.00012,     -1.00,  0.891878,         2, 0.00000
    330.20,         4,         0,    1885.9,   5277.66,    16.045,   0.00011,   0.00011,    21.256,   0.00011,     -1.00,  0.891874,         2, 0.00000
    330.40,         4,         0,    1889.1,   5280.87,    16.045,   0.00010,   0.00010,    21.256,   0.00011,     -1.00,  0.891869,         2, 0.00000
    330.60,         4,         0,    1892.3,   5284.08,    16.045,   0.00010,   0.00010,    21.256,   0.00010,     -1.00,  0.891864,         2, 0.00000
    330.80,         4,         0,    1895.5,   5287.29,    16.045,   0.00010,   0.00010,    21.256,   0.00010,     -1.00,  0.891860,         2, 0.00000
    331.00,         4,         0,    1898.7,   5290.49,    16.045,   0.00010,   0.00010,    21.256,   0.00010,     -1.00,  0.891855,         2, 0.00000
    331.20,         4,         0,    1901.9,   5293.70,    16.045,   0.00009,   0.00009,    21.256,   0.00009,     -1.00,  0.891851,         2, 0.00000
    331.40,         4,         0,    1905.1,   5296.91,    16.045,   0.00009,   0.00009,    21.256,   0.00009,     -1.00,  0.891847,         2, 0.00000
    331.60,         4,         0,    1908.3,   5300.12,    16.045,   0.00009,   0.00009,    21.256,   0.00009,     -1.00,  0.891843,         2, 0.00000
    331.80,         4,         0,    1911.5,   5303.33,    16.045,   0.00008,   0.00008,    21.256,   0.00008,     -1.00,  0.891839,         2, 0.00000
    332.00,         4,         0,    1914.7,   5306.54,    16.045,   0.00008,   0.00008,    21.256,   0.00008,     -1.00,  0.891835,         2, 0.00000
    332.20,         4,         0,    1917.9,   5309.75,    16.045,   0.00008,   0.00008,    21.256,   0.00008,     -1.00,  0.891832,         2, 0.00000
    332.40,         4,         0,    1921.2,   5312.96,    16.045,   0.00008,   0.00008,    21.256,   0.00007,     -1.00,  0.891828,         2, 0.00000
    332.60,         4,         0,    1924.4,   5316.17,    16.045,   0.00008,   0.00008,    21.256,   0.00007,     -1.00,  0.891825,         2, 0.00000
    332.80,         4,         0,    1927.6,   5319.38,    16.045,   0.00007,   0.00007,    21.256,   0.00007,     -1.00,  0.891821,         2, 0.00000
    333.00,         4,         0,    1930.8,   5322.58,    16.045,   0.00007,   0.00007,    21.255,   0.00007,     -1.00,  0.891818,         2, 0.00000
    333.20,         4,         0,    1934.0,   5325.79,    16.045,   0.00007,   0.00007,    21.255,   0.00006,     -1.00,  0.891815,         2, 0.00000
    333.40,         4,         0,    1937.2,   5329.00,    16.045,   0.00007,   0.00007,    21.255,   0.00006,     -1.00,  0.891812,         2, 0.00000
    333.60,         4,         0,    1940.4,   5332.21,    16.045,   0.00007,   0.00007,    21.255,   0.00006,     -1.00,  0.891809,         2, 0.00000
    333.80,         4,         0,    1943.6,   5335.42,    16.045,   0.00006,   0.00006,    21.255,   0.00006,     -1.00,  0.891806,         2, 0.00000
    334.00,         4,         0,    1946.8,   5338.63,    16.046,   0.00006,   0.00006,    21.255,   0.00006,     -1.00,  0.891803,         2, 0.00000
    334.20,         4,         0,    1950.0,   5341.84,    16.046,   0.00006,   0.00006,    21.255,   0.00005,     -1.00,  0.891800,         2, 0.00000
    334.40,         4,         0,    1953.2,   5345.05,    16.046,   0.00006,   0.00006,    21.255,   0.00005,     -1.00,  0.891797,         2, 0.00000
    334.60,         4,         0,    1956.5,   5348.26,    16.046,   0.00006,   0.00006,    21.255,   0.00005,     -1.00,  0.891795,         2, 0.00000
    334.80,         4,         0,    1959.7,   5351.47,    16.046,   0.00006,   0.00006,    21.255,   0.00005,     -1.00,  0.891792,         2, 0.00000
    335.00,         4,         0,    1962.9,   5354.68,    16.046,   0.00005,   0.00005,    21.255,   0.00005,     -1.00,  0.891790,         2, 0.00000
    335.20,         4,         0,    1966.1,   5357.88,    16.046,   0.00005,   0.00005,    21.255,   0.00004,     -1.00,  0.891787,         2, 0.00000
    335.40,         4,         0,    1969.3,   5361.09,    16.046,   0.00005,   0.00005,    21.255,   0.00004,     -1.00,  0.891785,         2, 0.00000
    335.60,         4,         0,    1972.5,   5364.30,    16.046,   0.00005,   0.00005,    21.255,   0.00004,     -1.00,  0.891783,         2, 0.00000
    335.80,         4,         0,    1975.7,   5367.51,    16.046,   0.00005,   0.00005,    21.255,   0.00004,     -1.00,  0.891781,         2, 0.00000
    336.00,         4,         0,    1978.9,   5370.72,    16.046,   0.00005,   0.00005,    21.255,   0.00004,     -1.00,  0.891778,         2, 0.00000
    336.20,         4,         0,    1982.1,   5373.93,    16.046,   0.00004,   0.00004,    21.255,   0.00004,     -1.00,  0.891776,         2, 0.00000
    336.40,         4,         0,    1985.3,   5377.14,    16.046,   0.00004,   0.00004,    21.255,   0.00004,     -1.00,  0.891774,         2, 0.00000
    336.60,         4,         0,    1988.5,   5380.35,    16.046,   0.00004,   0.00004,    21.255,   0.00004,     -1.00,  0.891772,         2, 0.00000
    336.80,         4,         0,    1991.8,   5383.56,    16.046,   0.00004,   0.00004,    21.255,   0.00003,     -1.00,  0.891770,         2, 0.00000
    337.00,         4,         0,    1995.0,   5386.77,    16.046,   0.00004,   0.00004,    21.255,   0.00003,     -1.00,  0.891769,         2, 0.00000
    337.20,         4,         0,    1998.2,   5389.98,    16.046,   0.00004,   0.00004,    21.255,   0.00003,     -1.00,  0.891767,         2, 0.00000
    337.40,         4,         0,    2001.4,   5393.19,    16.046,   0.00004,   0.00004,    21.255,   0.00003,     -1.00,  0.891765,         2, 0.00000
    337.60,         4,         0,    2004.6,   5396.39,    16.046,   0.00004,   0.00004,    21.255,   0.00003,     -1.00,  0.891763,         2, 0.00000
    337.80,         4,         0,    2007.8,   5399.60,    16.046,   0.00004,   0.00004,    21.255,   0.00003,     -1.00,  0.891762,         2, 0.00000
    338.00,         4,         0,    2011.0,   5402.81,    16.046,   0.00003,   0.00003,    21.255,   0.00003,     -1.00,  0.891760,         2, 0.00000
    338.20,         4,         0,    2014.2,   5406.02,    16.046,   0.00003,   0.00003,    21.255,   0.00003,     -1.00,  0.891758,         2, 0.00000
    338.40,         4,         0,    2017.4,   5409.23,    16.046,   0.00003,   0.00003,    21.255,   0.00003,     -1.00,  0.891757,         2, 0.00000
    338.60,         4,         0,    2020.6,   5412.44,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891755,         2, 0.00000
    338.80,         4,         0,    2023.8,   5415.65,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891754,         2, 0.00000
    339.00,         4,         0,    2027.1,   5418.86,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891753,         2, 0.00000
    339.20,         4,         0,    2030.3,   5422.07,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891751,         2, 0.00000
    339.40,         4,         0,    2033.5,   5425.28,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891750,         2, 0.00000
    339.60,         4,         0,    2036.7,   5428.49,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891749,         2, 0.00000
    339.80,         4,         0,    2039.9,   5431.70,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891747,         2, 0.00000
    340.00,         4,         0,    2043.1,   5434.90,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891746,         2, 0.00000
    340.20,         4,         0,    2046.3,   5438.11,    16.046,   0.00003,   0.00003,    21.255,   0.00002,     -1.00,  0.891745,         2, 0.00000
    340.40,         4,         0,    2049.5,   5441.32,    16.046,   0.00002,   0.00002,    21.255,   0.00002,     -1.00,  0.891744,         2, 0.00000
    340.60,         4,         0,    2052.7,   5444.53,    16.046,   0.00002,   0.00002,    21.255,   0.00002,     -1.00,  0.891743,         2, 0.00000
    340.80,         4,         0,    2055.9,   5447.74,    16.046,   0.00002,   0.00002,    21.255,   0.00002,     -1.00,  0.891742,         2, 0.00000
    341.00,         4,         0,    2059.1,   5450.95,    16.046,   0.00002,   0.00002,    21.255,   0.00002,     -1.00,  0.891741,         2, 0.00000
    341.20,         4,         0,    2062.4,   5454.16,    16.046,   0.00002,   0.00002,    21.255,   0.00002,     -1.00,  0.891740,         2, 0.00000
    341.40,         4,         0,    2065.6,   5457.37,    16.046,   0.00002,   0.00002,    21.255,   0.00002,     -1.00,  0.891739,         2, 0.00000
    341.60,         4,         0,    2068.8,   5460.58,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891738,         2, 0.00000
    341.80,         4,         0,    2072.0,   5463.79,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891737,         2, 0.00000
    342.00,         4,         0,    2075.2,   5467.00,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891736,         2, 0.00000
    342.20,         4,         0,    2078.4,   5470.20,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891735,         2, 0.00000
    342.40,         4,         0,    2081.6,   5473.41,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891734,         2, 0.00000
    342.60,         4,         0,    2084.8,   5476.62,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891733,         2, 0.00000
    342.80,         4,         0,    2088.0,   5479.83,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891732,         2, 0.00000
    343.00,         4,         0,    2091.2,   5483.04,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891732,         2, 0.00000
    343.20,         4,         0,    2094.5,   5486.25,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891731,         2, 0.00000
    343.40,         4,         0,    2097.7,   5489.46,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891730,         2, 0.00000
    343.60,         4,         0,    2100.9,   5492.67,    16.046,   0.00002,   0.00002,    21.255,   0.00001,     -1.00,  0.891729,         2, 0.00000
    343.80,         4,         0,    2104.1,   5495.88,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891729,         2, 0.00000
    344.00,         4,         0,    2107.3,   5499.09,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891728,         2, 0.00000
    344.20,         4,         0,    2110.5,   5502.30,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891727,         2, 0.00000
    344.40,         4,         0,    2113.7,   5505.51,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891727,         2, 0.00000
    344.60,         4,         0,    2116.9,   5508.71,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891726,         2, 0.00000
    344.80,         4,         0,    2120.1,   5511.92,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891726,         2, 0.00000
    345.00,         4,         0,    2123.3,   5515.13,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891725,         2, 0.00000
    345.20,         4,         0,    2126.5,   5518.34,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891724,         2, 0.00000
    345.40,         4,         0,    2129.8,   5521.55,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891724,         2, 0.00000
    345.60,         4,         0,    2133.0,   5524.76,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891723,         2, 0.00000
    345.80,         4,         0,    2136.2,   5527.97,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891723,         2, 0.00000
    346.00,         4,         0,    2139.4,   5531.18,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891722,         2, 0.00000
    346.20,         4,         0,    2142.6,   5534.39,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891722,         2, 0.00000
    346.40,         4,         0,    2145.8,   5537.60,    16.046,   0.00001,   0.00001,    21.255,   0.00001,     -1.00,  0.891721,         2, 0.00000
