# Movsim.org example data for fuel consumption modeling# Source: Ostfalia Hochschule - Institute of Traffic Management http://www.ostfalia.de/cms/en/ifvm
#line,Date,Time,TimeDiff,,,,,,,V [ktn],V [km/h],,,,,,,Height [m],,Avg Height [m],Position [m],Position [km],Slope [%],alpha [rad],acc,time [min],v,v
,,,,,,,,,,,,,,,,,,,,,,,,,,,km/h,m/s, Time of day [s],
138,4/22/2009,12:35:01,0.00001157,103501.00,A,"52,154,990",N,"10,302,234",E,24.8,45.9296,342.0,220409,01.0,W,A*14,6,78,100,78.19,1453.41,1.45,-0.23,-0.002325725,-0.10,2.30,46,13,45301,
139,4/22/2009,12:35:02,0.00001157,103502.00,A,"52,155,055",N,"10,302,200",E,24.6,45.5592,342.6,220409,01.0,W,A*19,6,78,101,78.14,1466.06,1.47,-0.34,-0.003411437,0.36,2.32,46,13,45302,
140,4/22/2009,12:35:03,0.00001157,103503.00,A,"52,155,123",N,"10,302,170",E,25.3,46.8556,344.6,220409,01.0,W,A*1E,6,78,100,78.10,1479.08,1.48,-0.48,-0.004803685,0.05,2.33,47,13,45303,
141,4/22/2009,12:35:04,0.00001157,103504.00,A,"52,155,192",N,"10,302,140",E,25.4,47.0408,345.0,220409,01.0,W,A*10,6,78,101,78.00,1492.15,1.49,-0.58,-0.005778415,0.21,2.35,47,13,45304,
142,4/22/2009,12:35:05,0.00001157,103505.00,A,"52,155,260",N,"10,302,112",E,25.8,47.7816,380.4,220409,01.0,W,A*19,6,78,101,77.90,1505.42,1.51,-0.64,-0.006393437,-0.36,2.37,48,13,45305,
143,4/22/2009,12:35:06,0.00001157,103506.00,A,"52,155,329",N,"10,302,084",E,25.1,46.4852,346.6,220409,01.0,W,A*19,6,78,101,77.81,1518.33,1.52,-0.67,-0.00667688,0.57,2.38,46,13,45306,
144,4/22/2009,12:35:07,0.00001157,103507.00,A,"52,155,399",N,"10,302,056",E,26.2,48.5224,347.8,220409,01.0,W,A*13,6,78,101,77.71,1531.81,1.53,-0.70,-0.006951749,0.62,2.40,49,13,45307,
145,4/22/2009,12:35:08,0.00001157,103508.00,A,"52,155,472",N,"10,302,029",E,27.4,50.7448,346.4,220409,01.0,W,A*1C,6,78,101,77.57,1545.91,1.55,-0.72,-0.007236823,0.36,2.42,51,14,45308,
146,4/22/2009,12:35:09,0.00001157,103509.00,A,"52,155,549",N,"10,302,003",E,28.1,52.0412,346.8,220409,01.0,W,A*1A,6,78,101,77.48,1560.36,1.56,-0.72,-0.007175383,-0.10,2.43,52,14,45309,
147,4/22/2009,12:35:10,0.00001157,103510.00,A,"52,155,626",N,"10,301,977",E,27.9,51.6708,348.0,220409,01.0,W,A*10,6,78,100,77.38,1574.71,1.57,-0.71,-0.007130637,-0.15,2.45,52,14,45310,
148,4/22/2009,12:35:11,0.00001157,103511.00,A,"52,155,703",N,"10,301,952",E,27.6,51.1152,349.4,220409,01.0,W,A*1A,6,77,101,77.29,1588.91,1.59,-0.71,-0.007070979,-0.05,2.47,51,14,45311,
149,4/22/2009,12:35:12,0.00001157,103512.00,A,"52,155,778",N,"10,301,929",E,27.5,50.93,349.6,220409,01.0,W,A*18,6,77,100,77.19,1603.06,1.60,-0.70,-0.007040248,0.05,2.48,51,14,45312,
150,4/22/2009,12:35:13,0.00001157,103513.00,A,"52,155,854",N,"10,301,908",E,27.6,51.1152,348.8,220409,01.0,W,A*17,6,77,101,77.10,1617.26,1.62,-0.67,-0.006702581,0.05,2.50,51,14,45313,
151,4/22/2009,12:35:14,0.00001157,103514.00,A,"52,155,931",N,"10,301,890",E,27.7,51.3004,352.8,220409,01.0,W,A*18,6,77,101,77.00,1631.51,1.63,-0.67,-0.006709868,-0.10,2.52,51,14,45314,
152,4/22/2009,12:35:15,0.00001157,103515.00,A,"52,156,007",N,"10,301,875",E,27.5,50.93,354.8,220409,01.0,W,A*19,6,77,100,76.90,1645.66,1.65,-0.67,-0.006702581,-0.05,2.53,51,14,45315,
153,4/22/2009,12:35:16,0.00001157,103516.00,A,"52,156,084",N,"10,301,862",E,27.4,50.7448,352.0,220409,01.0,W,A*18,6,77,101,76.81,1659.75,1.66,-0.67,-0.006688052,0.00,2.55,51,14,45316,
154,4/22/2009,12:35:17,0.00001157,103517.00,A,"52,156,160",N,"10,301,847",E,27.4,50.7448,353.8,220409,01.0,W,A*1C,6,77,100,76.71,1673.85,1.67,-0.64,-0.006351364,0.05,2.57,51,14,45317,
155,4/22/2009,12:35:18,0.00001157,103518.00,A,"52,156,236",N,"10,301,830",E,27.5,50.93,351.0,220409,01.0,W,A*18,6,76,100,76.62,1688.00,1.69,-0.60,-0.006025795,0.15,2.58,51,14,45318,
156,4/22/2009,12:35:19,0.00001157,103519.00,A,"52,156,312",N,"10,301,809",E,27.8,51.4856,349.8,220409,01.0,W,A*18,6,76,101,76.52,1702.30,1.70,-0.57,-0.005693095,0.21,2.60,51,14,45319,
157,4/22/2009,12:35:20,0.00001157,103520.00,A,"52,156,389",N,"10,301,783",E,28.2,52.2264,346.2,220409,01.0,W,A*1D,6,76,101,76.43,1716.80,1.72,-0.53,-0.005344678,0.00,2.62,52,15,45320,
158,4/22/2009,12:35:21,0.00001157,103521.00,A,"52,156,465",N,"10,301,754",E,28.2,52.2264,348.0,220409,01.0,W,A*1F,6,76,101,76.33,1731.31,1.73,-0.50,-0.004985454,-0.31,2.63,52,15,45321,
159,4/22/2009,12:35:22,0.00001157,103522.00,A,"52,156,541",N,"10,301,725",E,27.6,51.1152,348.6,220409,01.0,W,A*10,6,76,101,76.29,1745.51,1.75,-0.46,-0.004623215,-0.21,2.65,51,14,45322,
160,4/22/2009,12:35:23,0.00001157,103523.00,A,"52,156,616",N,"10,301,696",E,27.2,50.3744,348.0,220409,01.0,W,A*1B,6,76,101,76.24,1759.50,1.76,-0.43,-0.004261066,0.21,2.67,50,14,45323,
161,4/22/2009,12:35:24,0.00001157,103524.00,A,"52,156,690",N,"10,301,667",E,27.6,51.1152,346.6,220409,01.0,W,A*10,6,76,101,76.19,1773.70,1.77,-0.36,-0.003583949,0.31,2.68,51,14,45324,
162,4/22/2009,12:35:25,0.00001157,103525.00,A,"52,156,766",N,"10,301,634",E,28.2,52.2264,344.2,220409,01.0,W,A*12,6,76,101,76.14,1788.21,1.79,-0.29,-0.002925119,0.31,2.70,52,15,45325,
163,4/22/2009,12:35:26,0.00001157,103526.00,A,"52,156,843",N,"10,301,597",E,28.8,53.3376,344.8,220409,01.0,W,A*13,6,76,100,76.10,1803.02,1.80,-0.23,-0.002272701,0.21,2.72,53,15,45326,
164,4/22/2009,12:35:27,0.00001157,103527.00,A,"52,156,920",N,"10,301,557",E,29.2,54.0784,342.2,220409,01.0,W,A*1D,6,76,100,76.05,1818.05,1.82,-0.19,-0.001941221,0.21,2.73,54,15,45327,
165,4/22/2009,12:35:28,0.00001157,103528.00,A,"52,156,997",N,"10,301,514",E,29.6,54.8192,340.2,220409,01.0,W,A*1F,6,76,101,76.00,1833.27,1.83,-0.16,-0.001615991,-0.05,2.75,55,15,45328,
166,4/22/2009,12:35:29,0.00001157,103529.00,A,"52,157,074",N,"10,301,469",E,29.5,54.634,341.2,220409,01.0,W,A*12,6,76,100,76.00,1848.45,1.85,-0.13,-0.00129596,-0.31,2.77,55,15,45329,
167,4/22/2009,12:35:30,0.00001157,103530.00,A,"52,157,150",N,"10,301,423",E,28.9,53.5228,339.6,220409,01.0,W,A*15,6,76,101,76.00,1863.32,1.86,-0.10,-0.000978478,-0.21,2.78,54,15,45330,
168,4/22/2009,12:35:31,0.00001157,103531.00,A,"52,157,227",N,"10,301,374",E,28.5,52.782,337.6,220409,01.0,W,A*10,6,76,101,76.00,1877.98,1.88,-0.07,-0.000659523,0.05,2.80,53,15,45331,
169,4/22/2009,12:35:32,0.00001157,103532.00,A,"52,157,299",N,"10,301,326",E,28.6,52.9672,337.4,220409,01.0,W,A*10,6,76,101,76.00,1892.69,1.89,-0.03,-0.000334408,-0.57,2.82,53,15,45332,
170,4/22/2009,12:35:33,0.00001157,103533.00,A,"52,157,370",N,"10,301,280",E,27.5,50.93,372.4,220409,01.0,W,A*17,7,76,100,76.00,1906.84,1.91,-0.03,-0.000340685,-0.31,2.83,51,14,45333,
171,4/22/2009,12:35:34,0.00001157,103534.00,A,"52,157,439",N,"10,301,235",E,26.9,49.8188,372.4,220409,01.0,W,A*19,6,76,101,76.00,1920.68,1.92,-0.07,-0.000697281,-0.31,2.85,50,14,45334,
172,4/22/2009,12:35:35,0.00001157,103535.00,A,"52,157,508",N,"10,301,194",E,26.3,48.7076,338.0,220409,01.0,W,A*13,6,76,101,76.00,1934.21,1.93,-0.14,-0.001436213,-0.31,2.87,49,14,45335,
173,4/22/2009,12:35:36,0.00001157,103536.00,A,"52,157,574",N,"10,301,152",E,25.7,47.5964,338.2,220409,01.0,W,A*14,6,76,101,76.00,1947.43,1.95,-0.22,-0.002232248,-0.21,2.88,48,13,45336,
174,4/22/2009,12:35:37,0.00001157,103537.00,A,"52,157,640",N,"10,301,111",E,25.3,46.8556,338.4,220409,01.0,W,A*14,6,76,101,76.00,1960.44,1.96,-0.31,-0.003103562,-0.41,2.90,47,13,45337,
175,4/22/2009,12:35:38,0.00001157,103538.00,A,"52,157,705",N,"10,301,072",E,24.5,45.374,371.4,220409,01.0,W,A*15,7,76,100,75.95,1973.05,1.97,-0.40,-0.004047377,-0.62,2.92,45,13,45338,
176,4/22/2009,12:35:39,0.00001157,103539.00,A,"52,157,767",N,"10,301,037",E,23.3,43.1516,371.4,220409,01.0,W,A*10,6,76,97,75.90,1985.04,1.99,-0.51,-0.00506502,-1.08,2.93,43,12,45339,
177,4/22/2009,12:35:40,0.00001157,103540.00,A,"52,157,824",N,"10,301,000",E,21.2,39.2624,338.4,220409,01.0,W,A*1C,6,76,101,75.81,1995.94,2.00,-0.62,-0.006162054,-0.87,2.95,39,11,45340,
178,4/22/2009,12:35:41,0.00001157,103541.00,A,"52,157,875",N,"10,300,967",E,19.5,36.114,338.6,220409,01.0,W,A*1E,6,76,100,75.71,2005.97,2.01,-0.78,-0.007824745,-0.57,2.97,36,10,45341,
179,4/22/2009,12:35:42,0.00001157,103542.00,A,"52,157,923",N,"10,300,936",E,18.4,34.0768,337.8,220409,01.0,W,A*1A,6,76,101,75.62,2015.44,2.02,-0.97,-0.009656875,-0.41,2.98,34,9,45342,
180,4/22/2009,12:35:43,0.00001157,103543.00,A,"52,157,969",N,"10,300,908",E,17.6,32.5952,341.4,220409,01.0,W,A*18,6,76,101,75.52,2024.49,2.02,-1.11,-0.011091095,-0.05,3.00,33,9,45343,
181,4/22/2009,12:35:44,0.00001157,103544.00,A,"52,158,014",N,"10,300,884",E,17.5,32.41,344.0,220409,01.0,W,A*14,6,76,100,75.43,2033.50,2.03,-1.25,-0.012486909,-0.10,3.02,32,9,45344,
182,4/22/2009,12:35:45,0.00001157,103545.00,A,"52,158,061",N,"10,300,865",E,17.3,32.0396,380.4,220409,01.0,W,A*12,6,76,101,75.33,2042.40,2.04,-1.32,-0.013177487,-0.41,3.03,32,9,45345,
183,4/22/2009,12:35:46,0.00001157,103546.00,A,"52,158,106",N,"10,300,847",E,16.5,30.558,344.2,220409,01.0,W,A*18,7,76,99,75.19,2050.88,2.05,-1.36,-0.013619218,-0.31,3.05,31,8,45346,
184,4/22/2009,12:35:47,0.00001157,103547.00,A,"52,158,148",N,"10,300,827",E,15.9,29.4468,342.8,220409,01.0,W,A*16,6,76,101,75.05,2059.06,2.06,-1.34,-0.013354725,0.26,3.07,29,8,45347,
185,4/22/2009,12:35:48,0.00001157,103548.00,A,"52,158,192",N,"10,300,803",E,16.4,30.3728,342.0,220409,01.0,W,A*1E,7,75,100,74.90,2067.50,2.07,-1.30,-0.013043513,0.62,3.08,30,8,45348,
186,4/22/2009,12:35:49,0.00001157,103549.00,A,"52,158,238",N,"10,300,776",E,17.6,32.5952,338.4,220409,01.0,W,A*1B,8,75,101,74.76,2076.55,2.08,-1.32,-0.013180822,0.67,3.10,33,9,45349,
187,4/22/2009,12:35:50,0.00001157,103550.00,A,"52,158,290",N,"10,300,749",E,18.9,35.0028,338.4,220409,01.0,W,A*1D,8,74,101,74.62,2086.28,2.09,-1.32,-0.013222661,0.87,3.12,35,10,45350,
188,4/22/2009,12:35:51,0.00001157,103551.00,A,"52,158,343",N,"10,300,715",E,20.6,38.1512,368.0,220409,01.0,W,A*1F,9,74,101,74.48,2096.88,2.10,-1.27,-0.012697959,0.67,3.13,38,11,45351,
189,4/22/2009,12:35:52,0.00001157,103552.00,A,"52,158,397",N,"10,300,676",E,21.9,40.5588,337.4,220409,01.0,W,A*11,8,74,101,74.38,2108.14,2.11,-1.22,-0.012161731,0.00,3.15,41,11,45352,
190,4/22/2009,12:35:53,0.00001157,103553.00,A,"52,158,453",N,"10,300,641",E,21.9,40.5588,340.8,220409,01.0,W,A*17,8,74,101,74.29,2119.41,2.12,-1.17,-0.011674211,0.36,3.17,41,11,45353,
191,4/22/2009,12:35:54,0.00001157,103554.00,A,"52,158,512",N,"10,300,610",E,22.6,41.8552,343.6,220409,01.0,W,A*11,8,74,101,74.14,2131.03,2.13,-1.09,-0.010865784,0.57,3.18,42,12,45354,
192,4/22/2009,12:35:55,0.00001157,103555.00,A,"52,158,574",N,"10,300,584",E,23.7,43.8924,347.8,220409,01.0,W,A*14,8,74,101,74.00,2143.23,2.14,-1.02,-0.01015864,0.46,3.20,44,12,45355,
193,4/22/2009,12:35:56,0.00001157,103556.00,A,"52,158,643",N,"10,300,564",E,24.6,45.5592,347.0,220409,01.0,W,A*10,6,73,101,73.86,2155.88,2.16,-0.92,-0.009175854,0.15,3.22,46,13,45356,
194,4/22/2009,12:35:57,0.00001157,103557.00,A,"52,158,711",N,"10,300,541",E,24.9,46.1148,346.8,220409,01.0,W,A*16,6,73,100,73.71,2168.69,2.17,-0.87,-0.008657663,0.21,3.23,46,13,45357,
195,4/22/2009,12:35:58,0.00001157,103558.00,A,"52,158,780",N,"10,300,519",E,25.3,46.8556,348.0,220409,01.0,W,A*11,6,73,100,73.57,2181.71,2.18,-0.82,-0.008165049,0.15,3.25,47,13,45358,
196,4/22/2009,12:35:59,0.00001157,103559.00,A,"52,158,850",N,"10,300,496",E,25.6,47.4112,348.8,220409,01.0,W,A*19,8,73,101,73.48,2194.88,2.19,-0.73,-0.00732587,0.10,3.27,47,13,45359,
197,4/22/2009,12:36:00,0.00001157,103600.00,A,"52,158,921",N,"10,300,475",E,25.8,47.7816,383.8,220409,01.0,W,A*15,6,73,100,73.38,2208.15,2.21,-0.66,-0.00656473,0.00,3.28,48,13,45360,
198,4/22/2009,12:36:01,0.00001157,103601.00,A,"52,158,991",N,"10,300,453",E,25.8,47.7816,349.4,220409,01.0,W,A*11,8,73,101,73.33,2221.42,2.22,-0.58,-0.005828444,-0.05,3.30,48,13,45361,
199,4/22/2009,12:36:02,0.00001157,103602.00,A,"52,159,062",N,"10,300,431",E,25.7,47.5964,349.4,220409,01.0,W,A*1D,8,74,100,73.29,2234.64,2.23,-0.51,-0.005099902,-0.15,3.32,48,13,45362,
200,4/22/2009,12:36:03,0.00001157,103603.00,A,"52,159,131",N,"10,300,408",E,25.4,47.0408,349.4,220409,01.0,W,A*12,6,74,100,73.24,2247.71,2.25,-0.44,-0.004373076,0.26,3.33,47,13,45363,
201,4/22/2009,12:36:04,0.00001157,103604.00,A,"52,159,200",N,"10,300,385",E,25.9,47.9668,348.2,220409,01.0,W,A*1C,6,73,101,73.19,2261.03,2.26,-0.40,-0.004010236,-0.57,3.35,48,13,45364,
202,4/22/2009,12:36:05,0.00001157,103605.00,A,"52,159,268",N,"10,300,363",E,24.8,45.9296,348.0,220409,01.0,W,A*19,6,73,100,73.14,2273.79,2.27,-0.40,-0.004011816,0.05,3.37,46,13,45365,
203,4/22/2009,12:36:06,0.00001157,103606.00,A,"52,159,336",N,"10,300,340",E,24.9,46.1148,348.6,220409,01.0,W,A*16,7,73,100,73.10,2286.60,2.29,-0.44,-0.004376522,0.00,3.38,46,13,45366,
204,4/22/2009,12:36:07,0.00001157,103607.00,A,"52,159,403",N,"10,300,318",E,24.9,46.1148,349.6,220409,01.0,W,A*1A,7,73,100,73.05,2299.41,2.30,-0.47,-0.004730045,0.15,3.40,46,13,45367,
205,4/22/2009,12:36:08,0.00001157,103608.00,A,"52,159,472",N,"10,300,298",E,25.2,46.6704,349.6,220409,01.0,W,A*10,6,73,101,73.00,2312.38,2.31,-0.54,-0.005440622,0.15,3.42,47,13,45368,
206,4/22/2009,12:36:09,0.00001157,103609.00,A,"52,159,542",N,"10,300,278",E,25.5,47.226,349.0,220409,01.0,W,A*1C,6,73,101,72.95,2325.49,2.33,-0.62,-0.006153964,0.10,3.43,47,13,45369,
207,4/22/2009,12:36:10,0.00001157,103610.00,A,"52,159,615",N,"10,300,259",E,25.7,47.5964,348.4,220409,01.0,W,A*11,6,73,101,72.86,2338.72,2.34,-0.65,-0.006475434,0.05,3.45,48,13,45370,
208,4/22/2009,12:36:11,0.00001157,103611.00,A,"52,159,687",N,"10,300,237",E,25.8,47.7816,383.8,220409,01.0,W,A*17,6,73,100,72.76,2351.99,2.35,-0.68,-0.006795554,0.26,3.47,48,13,45371,
209,4/22/2009,12:36:12,0.00001157,103612.00,A,"52,159,758",N,"10,300,215",E,26.3,48.7076,351.4,220409,01.0,W,A*1C,7,73,101,72.67,2365.52,2.37,-0.71,-0.007109252,-0.05,3.48,49,14,45372,
210,4/22/2009,12:36:13,0.00001157,103613.00,A,"52,159,830",N,"10,300,200",E,26.2,48.5224,354.4,220409,01.0,W,A*1C,6,73,101,72.52,2379.00,2.38,-0.78,-0.007772395,0.10,3.50,49,13,45373,
211,4/22/2009,12:36:14,0.00001157,103614.00,A,"52,159,903",N,"10,300,189",E,26.4,48.8928,390.6,220409,01.0,W,A*14,6,73,100,72.38,2392.58,2.39,-0.88,-0.008785274,0.00,3.52,49,14,45374,
212,4/22/2009,12:36:15,0.00001157,103615.00,A,"52,159,975",N,"10,300,176",E,26.4,48.8928,351.8,220409,01.0,W,A*17,7,73,100,72.29,2406.16,2.41,-1.01,-0.010136951,0.00,3.53,49,14,45375,
213,4/22/2009,12:36:16,0.00001157,103616.00,A,"52,160,047",N,"10,300,153",E,26.4,48.8928,381.6,220409,01.0,W,A*12,7,73,100,72.19,2419.74,2.42,-1.15,-0.011474375,0.05,3.55,49,14,45376,
214,4/22/2009,12:36:17,0.00001157,103617.00,A,"52,160,123",N,"10,300,125",E,26.5,49.078,345.2,220409,01.0,W,A*1C,9,72,100,72.10,2433.37,2.43,-1.32,-0.013168213,0.15,3.57,49,14,45377,
215,4/22/2009,12:36:18,0.00001157,103618.00,A,"52,160,196",N,"10,300,094",E,26.8,49.6336,348.2,220409,01.0,W,A*16,8,72,101,71.95,2447.16,2.45,-1.45,-0.01449447,0.05,3.58,50,14,45378,
216,4/22/2009,12:36:19,0.00001157,103619.00,A,"52,160,269",N,"10,300,070",E,26.9,49.8188,349.6,220409,01.0,W,A*1A,8,72,101,71.76,2461.00,2.46,-1.62,-0.016153475,0.10,3.60,50,14,45379,
217,4/22/2009,12:36:20,0.00001157,103620.00,A,"52,160,346",N,"10,300,057",E,27.1,50.1892,352.2,220409,01.0,W,A*1E,9,71,100,71.48,2474.94,2.47,-1.81,-0.018121006,0.05,3.62,50,14,45380,
218,4/22/2009,12:36:21,0.00001157,103621.00,A,"52,160,420",N,"10,300,046",E,27.2,50.3744,355.2,220409,01.0,W,A*1C,8,71,101,71.19,2488.93,2.49,-2.01,-0.020097689,0.00,3.63,50,14,45381,
219,4/22/2009,12:36:22,0.00001157,103622.00,A,"52,160,495",N,"10,300,036",E,27.2,50.3744,357.2,220409,01.0,W,A*14,7,71,100,70.86,2502.93,2.50,-2.20,-0.02202742,0.05,3.65,50,14,45382,
220,4/22/2009,12:36:23,0.00001157,103623.00,A,"52,160,570",N,"10,300,031",E,27.3,50.5596,358.4,220409,01.0,W,A*10,7,71,101,70.52,2516.97,2.52,-2.33,-0.023288705,0.10,3.67,51,14,45383,
221,4/22/2009,12:36:24,0.00001157,103624.00,A,"52,160,646",N,"10,300,030",E,27.5,50.93,001.2,220409,01.0,W,A*1F,7,71,101,70.14,2531.12,2.53,-2.42,-0.024221397,0.15,3.68,51,14,45384,
222,4/22/2009,12:36:25,0.00001157,103625.00,A,"52,160,723",N,"10,300,034",E,27.8,51.4856,001.4,220409,01.0,W,A*13,7,71,101,69.76,2545.42,2.55,-2.49,-0.024884897,-0.21,3.70,51,14,45385,
223,4/22/2009,12:36:26,0.00001157,103626.00,A,"52,160,800",N,"10,300,047",E,27.4,50.7448,009.0,220409,01.0,W,A*1A,8,71,101,69.38,2559.52,2.56,-2.53,-0.025312979,0.26,3.72,51,14,45386,
224,4/22/2009,12:36:27,0.00001157,103627.00,A,"52,160,878",N,"10,300,069",E,27.9,51.6708,007.0,220409,01.0,W,A*1B,8,71,101,69.00,2573.87,2.57,-2.54,-0.02543351,0.00,3.73,52,14,45387,
225,4/22/2009,12:36:28,0.00001157,103628.00,A,"52,160,956",N,"10,300,088",E,27.9,51.6708,006.6,220409,01.0,W,A*11,6,70,100,68.67,2588.22,2.59,-2.56,-0.025630655,-0.05,3.75,52,14,45388,
226,4/22/2009,12:36:29,0.00001157,103629.00,A,"52,161,034",N,"10,300,111",E,27.8,51.4856,010.2,220409,01.0,W,A*1F,6,69,101,68.33,2602.52,2.60,-2.56,-0.025581784,-0.31,3.77,51,14,45389,
227,4/22/2009,12:36:30,0.00001157,103630.00,A,"52,161,109",N,"10,300,136",E,27.2,50.3744,009.8,220409,01.0,W,A*15,8,67,101,67.95,2616.52,2.62,-2.56,-0.025628582,-0.51,3.78,50,14,45390,
228,4/22/2009,12:36:31,0.00001157,103631.00,A,"52,161,180",N,"10,300,161",E,26.2,48.5224,013.0,220409,01.0,W,A*15,6,67,101,67.62,2629.99,2.63,-2.57,-0.025647222,-0.15,3.80,49,13,45391,
229,4/22/2009,12:36:32,0.00001157,103632.00,A,"52,161,251",N,"10,300,182",E,25.9,47.9668,010.6,220409,01.0,W,A*19,7,66,101,67.29,2643.32,2.64,-2.57,-0.025726686,-0.36,3.82,48,13,45392,
230,4/22/2009,12:36:33,0.00001157,103633.00,A,"52,161,319",N,"10,300,203",E,25.2,46.6704,010.4,220409,01.0,W,A*16,7,66,101,66.95,2656.28,2.66,-2.61,-0.026135836,-0.41,3.83,47,13,45393,
231,4/22/2009,12:36:34,0.00001157,103634.00,A,"52,161,387",N,"10,300,226",E,24.4,45.1888,009.8,220409,01.0,W,A*12,8,65,101,66.62,2668.83,2.67,-2.61,-0.026110476,-0.36,3.85,45,13,45394,
232,4/22/2009,12:36:35,0.00001157,103635.00,A,"52,161,453",N,"10,300,248",E,23.7,43.8924,010.4,220409,01.0,W,A*15,7,65,101,66.29,2681.03,2.68,-2.52,-0.0251745,-0.05,3.87,44,12,45395,
233,4/22/2009,12:36:36,0.00001157,103636.00,A,"52,161,518",N,"10,300,270",E,23.6,43.7072,009.8,220409,01.0,W,A*16,7,65,101,65.95,2693.17,2.69,-2.38,-0.023758909,-0.05,3.88,44,12,45396,
234,4/22/2009,12:36:37,0.00001157,103637.00,A,"52,161,582",N,"10,300,293",E,23.5,43.522,013.0,220409,01.0,W,A*19,6,65,101,65.62,2705.26,2.71,-2.23,-0.022278147,0.21,3.90,44,12,45397,
235,4/22/2009,12:36:38,0.00001157,103638.00,A,"52,161,643",N,"10,300,331",E,23.9,44.2628,025.2,220409,01.0,W,A*1A,8,65,101,65.29,2717.55,2.72,-2.04,-0.020349215,0.31,3.92,44,12,45398,
236,4/22/2009,12:36:39,0.00001157,103639.00,A,"52,161,699",N,"10,300,388",E,24.5,45.374,034.6,220409,01.0,W,A*11,6,65,101,65.00,2730.16,2.73,-1.84,-0.01836084,0.46,3.93,45,13,45399,
237,4/22/2009,12:36:40,0.00001157,103640.00,A,"52,161,754",N,"10,300,456",E,25.4,47.0408,036.0,220409,01.0,W,A*1F,7,64,102,64.76,2743.22,2.74,-1.60,-0.01595796,-0.05,3.95,47,13,45400,
238,4/22/2009,12:36:41,0.00001157,103641.00,A,"52,161,809",N,"10,300,527",E,25.3,46.8556,038.0,220409,01.0,W,A*17,7,64,101,64.62,2756.24,2.76,-1.36,-0.013589913,0.15,3.97,47,13,45401,
239,4/22/2009,12:36:42,0.00001157,103642.00,A,"52,161,867",N,"10,300,596",E,25.6,47.4112,034.6,220409,01.0,W,A*19,7,64,101,64.48,2769.41,2.77,-1.13,-0.011265659,0.05,3.98,47,13,45402,
240,4/22/2009,12:36:43,0.00001157,103643.00,A,"52,161,926",N,"10,300,660",E,25.7,47.5964,030.4,220409,01.0,W,A*11,7,64,101,64.38,2782.63,2.78,-0.90,-0.008997038,0.05,4.00,48,13,45403,
241,4/22/2009,12:36:44,0.00001157,103644.00,A,"52,161,989",N,"10,300,717",E,25.8,47.7816,027.6,220409,01.0,W,A*19,7,64,101,64.29,2795.90,2.80,-0.71,-0.007147679,0.15,4.02,48,13,45404,
242,4/22/2009,12:36:45,0.00001157,103645.00,A,"52,162,056",N,"10,300,765",E,26.1,48.3372,022.8,220409,01.0,W,A*14,8,64,100,64.24,2809.33,2.81,-0.57,-0.005700571,0.05,4.03,48,13,45405,
243,4/22/2009,12:36:46,0.00001157,103646.00,A,"52,162,125",N,"10,300,806",E,26.2,48.5224,019.2,220409,01.0,W,A*19,8,64,101,64.19,2822.81,2.82,-0.50,-0.004968887,0.00,4.05,49,13,45406,
244,4/22/2009,12:36:47,0.00001157,103647.00,A,"52,162,194",N,"10,300,844",E,26.2,48.5224,018.6,220409,01.0,W,A*11,6,64,100,64.14,2836.29,2.84,-0.42,-0.004246031,0.10,4.07,49,13,45407,
245,4/22/2009,12:36:48,0.00001157,103648.00,A,"52,162,265",N,"10,300,885",E,26.4,48.8928,022.8,220409,01.0,W,A*1F,6,64,101,64.10,2849.87,2.85,-0.39,-0.003878854,-0.05,4.08,49,14,45408,
246,4/22/2009,12:36:49,0.00001157,103649.00,A,"52,162,331",N,"10,300,939",E,26.3,48.7076,028.8,220409,01.0,W,A*15,6,64,101,64.05,2863.40,2.86,-0.32,-0.003161569,-0.05,4.10,49,14,45409,
247,4/22/2009,12:36:50,0.00001157,103650.00,A,"52,162,391",N,"10,301,008",E,26.2,48.5224,041.0,220409,01.0,W,A*1B,6,64,101,64.00,2876.88,2.88,-0.28,-0.002797545,0.05,4.12,49,13,45410,
