# Movsim.org example data for fuel consumption modeling
# Source: Ostfalia Hochschule - Institute of Traffic Management http://www.ostfalia.de/cms/en/ifvm
#line,Date,Time,TimeDiff,,,,,,,V [ktn],V [km/h],,,,,,,Height [m],,Avg. Height [m],Position [m],Position [km],Slope [%],alpha [rad],acc,Time [min],v,v,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,km/h,m/s,Time of day [s],
115,2/12/2009,10:25:16,0.00001157,102516.00,A,"51,355,197",N,"10,367,708",E,"039,8",73.7096,319.0,120209,01.0,W,A*12,6,274,100,273.76,1097.98,1.10,1.08,0.010751731,-0.21,1.97,74,20, 37516,
116,2/12/2009,10:25:17,0.00001157,102517.00,A,"51,355,278",N,"10,367,591",E,"038,9",72.0428,317.0,120209,01.0,W,A*1D,6,274,101,273.95,1117.99,1.12,1.15,0.011545935,-0.23,1.98,72,20, 37517,
117,2/12/2009,10:25:18,0.00001157,102518.00,A,"51,355,360",N,"10,367,477",E,"038,8",71.8576,317.6,120209,01.0,W,A*14,6,274,102,274.19,1137.95,1.14,1.22,0.012153291,-0.40,2.00,72,20, 37518,
118,2/12/2009,10:25:19,0.00001157,102519.00,A,"51,355,441",N,"10,367,362",E,"038,6",71.4872,319.6,120209,01.0,W,A*12,6,274,101,274.43,1157.81,1.16,1.28,0.012753228,-0.44,2.02,71,20, 37519,
119,2/12/2009,10:25:20,0.00001157,102520.00,A,"51,355,520",N,"10,367,247",E,"038,2",70.7464,318.8,120209,01.0,W,A*13,6,275,101,274.71,1177.46,1.18,1.31,0.013137683,-0.30,2.03,71,20, 37520,
120,2/12/2009,10:25:21,0.00001157,102521.00,A,"51,355,598",N,"10,367,135",E,"037,1",68.7092,318.6,120209,01.0,W,A*15,6,275,101,275.00,1196.55,1.20,1.36,0.013556146,-0.24,2.05,69,19, 37521,
121,2/12/2009,10:25:22,0.00001157,102522.00,A,"51,355,675",N,"10,367,029",E,"035,7",66.1164,321.4,120209,01.0,W,A*16,6,275,101,275.29,1214.91,1.21,1.37,0.013693547,-0.08,2.07,66,18, 37522,
122,2/12/2009,10:25:23,0.00001157,102523.00,A,"51,355,752",N,"10,366,930",E,"035,2",65.1904,321.0,120209,01.0,W,A*12,6,276,101,275.57,1233.02,1.23,1.38,0.01382611,0.00,2.08,65,18, 37523,
123,2/12/2009,10:25:24,0.00001157,102524.00,A,"51,355,823",N,"10,366,822",E,"035,9",66.4868,318.2,120209,01.0,W,A*1D,7,276,100,275.86,1251.49,1.25,1.39,0.013945684,-0.08,2.10,66,18, 37524,
124,2/12/2009,10:25:25,0.00001157,102525.00,A,"51,355,899",N,"10,366,722",E,"035,2",65.1904,319.6,120209,01.0,W,A*1C,6,276,101,276.10,1269.60,1.27,1.38,0.013787472,0.04,2.12,65,18, 37525,
125,2/12/2009,10:25:26,0.00001157,102526.00,A,"51,355,972",N,"10,366,616",E,"035,1",65.0052,317.0,120209,01.0,W,A*16,6,276,101,276.33,1287.65,1.29,1.33,0.013312144,0.06,2.13,65,18, 37526,
126,2/12/2009,10:25:27,0.00001157,102527.00,A,"51,356,045",N,"10,366,512",E,"035,2",65.1904,319.8,120209,01.0,W,A*1B,6,276,101,276.52,1305.76,1.31,1.30,0.013032777,0.09,2.15,65,18, 37527,
127,2/12/2009,10:25:28,0.00001157,102528.00,A,"51,356,119",N,"10,366,408",E,"035,3",65.3756,319.0,120209,01.0,W,A*1F,6,277,101,276.76,1323.92,1.32,1.27,0.012689966,0.12,2.17,65,18, 37528,
128,2/12/2009,10:25:29,0.00001157,102529.00,A,"51,356,189",N,"10,366,298",E,"035,5",65.746,319.0,120209,01.0,W,A*1E,6,277,101,277.00,1342.19,1.34,1.21,0.012084159,0.26,2.18,66,18, 37529,
129,2/12/2009,10:25:30,0.00001157,102530.00,A,"51,356,262",N,"10,366,191",E,"035,6",65.9312,317.6,120209,01.0,W,A*11,7,278,101,277.24,1360.50,1.36,1.14,0.011430295,0.37,2.20,66,18, 37530,
130,2/12/2009,10:25:31,0.00001157,102531.00,A,"51,356,339",N,"10,366,091",E,"035,9",66.4868,321.4,120209,01.0,W,A*16,7,278,101,277.43,1378.97,1.38,1.10,0.011010145,0.48,2.22,66,18, 37531,
131,2/12/2009,10:25:32,0.00001157,102532.00,A,"51,356,420",N,"10,365,996",E,"036,2",67.0424,321.8,120209,01.0,W,A*13,7,278,101,277.67,1397.59,1.40,1.08,0.010828657,0.57,2.23,67,19, 37532,
132,2/12/2009,10:25:33,0.00001157,102533.00,A,"51,356,499",N,"10,365,893",E,"037,5",69.45,325.0,120209,01.0,W,A*1E,6,279,101,277.90,1416.88,1.42,1.04,0.010394645,0.50,2.25,69,19, 37533,
133,2/12/2009,10:25:34,0.00001157,102534.00,A,"51,356,587",N,"10,365,800",E,"038,5",71.302,326.0,120209,01.0,W,A*11,7,279,102,278.10,1436.69,1.44,1.00,0.009965548,0.46,2.27,71,20, 37534,
134,2/12/2009,10:25:35,0.00001157,102535.00,A,"51,356,680",N,"10,365,706",E,"039,6",73.3392,328.8,120209,01.0,W,A*19,6,278,101,278.24,1457.06,1.46,0.95,0.009537597,0.40,2.28,73,20, 37535,
135,2/12/2009,10:25:36,0.00001157,102536.00,A,"51,356,775",N,"10,365,612",E,"040,6",75.1912,328.4,120209,01.0,W,A*17,6,278,102,278.43,1477.95,1.48,0.93,0.009345025,0.36,2.30,75,21, 37536,
136,2/12/2009,10:25:37,0.00001157,102537.00,A,"51,356,872",N,"10,365,512",E,"041,4",76.6728,326.0,120209,01.0,W,A*14,6,278,102,278.62,1499.25,1.50,0.89,0.008934514,0.35,2.32,77,21, 37537,
137,2/12/2009,10:25:38,0.00001157,102538.00,A,"51,356,967",N,"10,365,405",E,"042,1",77.9692,324.0,120209,01.0,W,A*1D,6,279,101,278.81,1520.90,1.52,0.88,0.008773616,0.31,2.33,78,22, 37538,
138,2/12/2009,10:25:39,0.00001157,102539.00,A,"51,357,060",N,"10,365,288",E,"042,7",79.0804,321.4,120209,01.0,W,A*17,7,279,101,279.00,1542.87,1.54,0.88,0.008844153,0.31,2.35,79,22, 37539,
139,2/12/2009,10:25:40,0.00001157,102540.00,A,"51,357,151",N,"10,365,162",E,"043,4",80.3768,319.6,120209,01.0,W,A*16,7,279,101,279.19,1565.20,1.57,0.91,0.009126674,0.28,2.37,80,22, 37540,
140,2/12/2009,10:25:41,0.00001157,102541.00,A,"51,357,240",N,"10,365,030",E,"044,1",81.6732,317.0,120209,01.0,W,A*18,6,279,101,279.38,1587.88,1.59,0.96,0.009635242,0.32,2.38,82,23, 37541,
141,2/12/2009,10:25:42,0.00001157,102542.00,A,"51,357,330",N,"10,364,894",E,"044,5",82.414,317.8,120209,01.0,W,A*16,7,280,102,279.57,1610.78,1.61,1.01,0.010139686,0.24,2.40,82,23, 37542,
142,2/12/2009,10:25:43,0.00001157,102543.00,A,"51,357,420",N,"10,364,752",E,"045,1",83.5252,317.0,120209,01.0,W,A*19,7,280,100,279.81,1633.98,1.63,1.08,0.010846122,0.22,2.42,84,23, 37543,
143,2/12/2009,10:25:44,0.00001157,102544.00,A,"51,357,513",N,"10,364,610",E,"045,6",84.4512,316.4,120209,01.0,W,A*1A,6,280,101,280.05,1657.44,1.66,1.15,0.011532056,0.19,2.43,84,23, 37544,
144,2/12/2009,10:25:45,0.00001157,102545.00,A,"51,357,606",N,"10,364,466",E,"046,6",86.3032,317.4,120209,01.0,W,A*1D,7,279,101,280.29,1681.41,1.68,1.22,0.012247556,0.17,2.45,86,24, 37545,
145,2/12/2009,10:25:46,0.00001157,102546.00,A,"51,357,701",N,"10,364,325",E,"046,4",85.9328,317.4,120209,01.0,W,A*1A,6,280,101,280.62,1705.28,1.71,1.30,0.012974604,0.06,2.47,86,24, 37546,
146,2/12/2009,10:25:47,0.00001157,102547.00,A,"51,357,797",N,"10,364,182",E,"046,8",86.6736,317.0,120209,01.0,W,A*13,7,280,101,280.95,1729.36,1.73,1.39,0.013906555,0.00,2.48,87,24, 37547,
147,2/12/2009,10:25:48,0.00001157,102548.00,A,"51,357,893",N,"10,364,040",E,"047,1",87.2292,315.6,120209,01.0,W,A*14,6,280,101,281.33,1753.59,1.75,1.45,0.014455933,-0.05,2.50,87,24, 37548,
148,2/12/2009,10:25:49,0.00001157,102549.00,A,"51,357,989",N,"10,363,897",E,"047,9",88.7108,317.4,120209,01.0,W,A*12,7,281,102,281.71,1778.23,1.78,1.50,0.015030632,-0.17,2.52,89,25, 37549,
149,2/12/2009,10:25:50,0.00001157,102550.00,A,"51,358,084",N,"10,363,752",E,"046,9",86.8588,317.4,120209,01.0,W,A*16,6,281,102,282.10,1802.36,1.80,1.59,0.015872454,-0.09,2.53,87,24, 37550,
150,2/12/2009,10:25:51,0.00001157,102551.00,A,"51,358,178",N,"10,363,608",E,"046,8",86.6736,315.8,120209,01.0,W,A*14,8,282,102,282.48,1826.43,1.83,1.65,0.016542018,-0.22,2.55,87,24, 37551,
151,2/12/2009,10:25:52,0.00001157,102552.00,A,"51,358,273",N,"10,363,464",E,"046,7",86.4884,346.4,120209,01.0,W,A*12,6,282,102,282.90,1850.46,1.85,1.71,0.017087698,-0.31,2.57,86,24, 37552,
152,2/12/2009,10:25:53,0.00001157,102553.00,A,"51,358,367",N,"10,363,319",E,"046,6",86.3032,315.4,120209,01.0,W,A*1D,6,283,101,283.29,1874.43,1.87,1.75,0.017516927,-0.49,2.58,86,24, 37553,
153,2/12/2009,10:25:54,0.00001157,102554.00,A,"51,358,460",N,"10,363,175",E,"046,2",85.5624,315.6,120209,01.0,W,A*14,6,284,101,283.67,1898.20,1.90,1.81,0.018131474,-0.66,2.60,86,24, 37554,
154,2/12/2009,10:25:55,0.00001157,102555.00,A,"51,358,551",N,"10,363,034",E,"045,1",83.5252,315.8,120209,01.0,W,A*1C,6,284,101,284.10,1921.40,1.92,1.87,0.018647838,-0.96,2.62,84,23, 37555,
155,2/12/2009,10:25:56,0.00001157,102556.00,A,"51,358,642",N,"10,362,898",E,"044,3",82.0436,348.6,120209,01.0,W,A*14,6,285,101,284.57,1944.19,1.94,1.92,0.019244923,-1.25,2.63,82,23, 37556,
156,2/12/2009,10:25:57,0.00001157,102557.00,A,"51,358,729",N,"10,362,765",E,"042,8",79.2656,318.8,120209,01.0,W,A*12,6,285,102,285.00,1966.21,1.97,1.95,0.019525793,-1.21,2.65,79,22, 37557,
157,2/12/2009,10:25:58,0.00001157,102558.00,A,"51,358,815",N,"10,362,641",E,"041,1",76.1172,318.8,120209,01.0,W,A*10,6,286,101,285.43,1987.35,1.99,2.03,0.020324986,-1.27,2.67,76,21, 37558,
158,2/12/2009,10:25:59,0.00001157,102559.00,A,"51,358,896",N,"10,362,525",E,"037,6",69.6352,318.6,120209,01.0,W,A*13,7,287,101,285.86,2006.69,2.01,2.13,0.02125205,-1.47,2.68,70,19, 37559,
159,2/12/2009,10:26:00,0.00001157,102600.00,A,"51,358,970",N,"10,362,419",E,"034,6",64.0792,319.0,120209,01.0,W,A*1F,7,287,102,286.24,2024.49,2.02,2.20,0.022035486,-1.77,2.70,64,18, 37560,
160,2/12/2009,10:26:01,0.00001157,102601.00,A,"51,359,039",N,"10,362,317",E,"033,4",61.8568,317.4,120209,01.0,W,A*1D,6,287,101,286.62,2041.68,2.04,2.28,0.022839752,-2.29,2.72,62,17, 37561,
161,2/12/2009,10:26:02,0.00001157,102602.00,A,"51,359,104",N,"10,362,220",E,"031,2",57.7824,316.8,120209,01.0,W,A*1D,6,288,101,286.95,2057.73,2.06,2.42,0.024215658,-2.41,2.73,58,16, 37562,
162,2/12/2009,10:26:03,0.00001157,102603.00,A,"51,359,161",N,"10,362,135",E,"026,2",48.5224,316.2,120209,01.0,W,A*14,6,288,102,287.29,2071.20,2.07,2.60,0.02596163,-1.99,2.75,49,13, 37563,
163,2/12/2009,10:26:04,0.00001157,102604.00,A,"51,359,206",N,"10,362,065",E,"020,8",38.5216,316.0,120209,01.0,W,A*1B,7,288,101,287.57,2081.91,2.08,2.74,0.027392463,-1.50,2.77,39,11, 37564,
164,2/12/2009,10:26:05,0.00001157,102605.00,A,"51,359,240",N,"10,362,011",E,"015,6",28.8912,346.4,120209,01.0,W,A*12,7,289,101,287.81,2089.93,2.09,2.86,0.028593448,-0.90,2.78,29,8, 37565,
165,2/12/2009,10:26:06,0.00001157,102606.00,A,"51,359,266",N,"10,361,971",E,"012,5",23.15,346.4,120209,01.0,W,A*1D,7,289,101,288.05,2096.36,2.10,3.01,0.030044211,-0.33,2.80,23,6, 37566,
166,2/12/2009,10:26:07,0.00001157,102607.00,A,"51,359,287",N,"10,361,938",E,"010,7",19.8164,315.4,120209,01.0,W,A*18,6,289,102,288.29,2101.87,2.10,3.20,0.032003694,-0.17,2.82,20,6, 37567,
167,2/12/2009,10:26:08,0.00001157,102608.00,A,"51,359,304",N,"10,361,907",E,"009,1",16.8532,338.4,120209,01.0,W,A*10,7,289,101,288.52,2106.55,2.11,3.20,0.031961521,0.14,2.83,17,5, 37568,
168,2/12/2009,10:26:09,0.00001157,102609.00,A,"51,359,315",N,"10,361,875",E,"008,6",15.9272,293.2,120209,01.0,W,A*15,6,289,101,288.71,2110.97,2.11,3.07,0.03067916,0.42,2.85,16,4, 37569,
169,2/12/2009,10:26:10,0.00001157,102610.00,A,"51,359,320",N,"10,361,839",E,"009,9",18.3348,276.6,120209,01.0,W,A*12,6,289,102,288.86,2116.06,2.12,2.83,0.028268988,0.49,2.87,18,5, 37570,
170,2/12/2009,10:26:11,0.00001157,102611.00,A,"51,359,316",N,"10,361,800",E,"009,4",17.4088,279.4,120209,01.0,W,A*1C,7,289,101,289.00,2120.90,2.12,2.48,0.024817436,0.76,2.88,17,5, 37571,
171,2/12/2009,10:26:12,0.00001157,102612.00,A,"51,359,302",N,"10,361,762",E,"010,2",18.8904,234.0,120209,01.0,W,A*12,7,289,101,289.14,2126.15,2.13,2.10,0.021034175,0.85,2.90,19,5, 37572,
172,2/12/2009,10:26:13,0.00001157,102613.00,A,"51,359,278",N,"10,361,727",E,"011,9",22.0388,221.8,120209,01.0,W,A*18,8,289,101,289.24,2132.27,2.13,1.73,0.01731938,0.82,2.92,22,6, 37573,
173,2/12/2009,10:26:14,0.00001157,102614.00,A,"51,359,246",N,"10,361,692",E,"013,7",25.3724,217.4,120209,01.0,W,A*18,8,289,101,289.33,2139.32,2.14,1.53,0.015309187,0.75,2.93,25,7, 37574,
174,2/12/2009,10:26:15,0.00001157,102615.00,A,"51,359,208",N,"10,361,657",E,"015,3",28.3356,210.2,120209,01.0,W,A*19,8,289,101,289.43,2147.19,2.15,1.41,0.014121989,0.62,2.95,28,8, 37575,
175,2/12/2009,10:26:16,0.00001157,102616.00,A,"51,359,166",N,"10,361,621",E,"016,8",31.1136,211.4,120209,01.0,W,A*1F,8,289,102,289.52,2155.83,2.16,1.35,0.013468921,0.68,2.97,31,9, 37576,
176,2/12/2009,10:26:17,0.00001157,102617.00,A,"51,359,122",N,"10,361,578",E,"018,3",33.8916,216.8,120209,01.0,W,A*1F,8,290,102,289.62,2165.25,2.17,1.29,0.012869154,0.72,2.98,34,9, 37577,
177,2/12/2009,10:26:18,0.00001157,102618.00,A,"51,359,077",N,"10,361,527",E,"019,5",36.114,239.6,120209,01.0,W,A*1F,8,290,102,289.71,2175.28,2.18,1.33,0.013307874,0.76,3.00,36,10, 37578,
178,2/12/2009,10:26:19,0.00001157,102619.00,A,"51,359,031",N,"10,361,471",E,"020,1",37.2252,218.2,120209,01.0,W,A*17,8,290,101,289.86,2185.62,2.19,1.37,0.013725036,0.84,3.02,37,10, 37579,
179,2/12/2009,10:26:20,0.00001157,102620.00,A,"51,358,984",N,"10,361,409",E,"022,1",40.9292,221.6,120209,01.0,W,A*18,8,290,101,290.00,2196.99,2.20,1.41,0.014121733,0.73,3.03,41,11, 37580,
180,2/12/2009,10:26:21,0.00001157,102621.00,A,"51,358,935",N,"10,361,340",E,"023,9",44.2628,223.0,120209,01.0,W,A*14,7,290,102,290.19,2209.28,2.21,1.49,0.014928572,0.64,3.05,44,12, 37581,
181,2/12/2009,10:26:22,0.00001157,102622.00,A,"51,358,886",N,"10,361,260",E,"025,4",47.0408,226.0,120209,01.0,W,A*13,6,290,102,290.38,2222.35,2.22,1.57,0.015743371,0.49,3.07,47,13, 37582,
182,2/12/2009,10:26:23,0.00001157,102623.00,A,"51,358,837",N,"10,361,171",E,"026,6",49.2632,230.2,120209,01.0,W,A*1F,8,290,102,290.62,2236.03,2.24,1.62,0.016157778,0.35,3.08,49,14, 37583,
183,2/12/2009,10:26:24,0.00001157,102624.00,A,"51,358,790",N,"10,361,072",E,"027,8",51.4856,235.0,120209,01.0,W,A*10,7,290,102,290.86,2250.33,2.25,1.65,0.016521765,0.31,3.10,51,14, 37584,
184,2/12/2009,10:26:25,0.00001157,102625.00,A,"51,358,745",N,"10,360,965",E,"028,9",53.5228,261.2,120209,01.0,W,A*1A,7,290,102,291.10,2265.20,2.27,1.69,0.016940756,0.28,3.12,54,15, 37585,
185,2/12/2009,10:26:26,0.00001157,102626.00,A,"51,358,705",N,"10,360,849",E,"029,2",54.0784,242.4,120209,01.0,W,A*1F,7,291,102,291.38,2280.22,2.28,1.71,0.01708708,0.32,3.13,54,15, 37586,
186,2/12/2009,10:26:27,0.00001157,102627.00,A,"51,358,671",N,"10,360,729",E,"029,3",54.2636,249.2,120209,01.0,W,A*19,7,291,101,291.67,2295.30,2.30,1.76,0.017591214,0.39,3.15,54,15, 37587,
187,2/12/2009,10:26:28,0.00001157,102628.00,A,"51,358,643",N,"10,360,603",E,"030,2",55.9304,251.8,120209,01.0,W,A*14,8,291,102,291.90,2310.83,2.31,1.78,0.017804696,0.33,3.17,56,16, 37588,
188,2/12/2009,10:26:29,0.00001157,102629.00,A,"51,358,620",N,"10,360,468",E,"031,1",57.5972,281.6,120209,01.0,W,A*1E,7,292,101,292.19,2326.83,2.33,1.81,0.018049208,0.30,3.18,58,16, 37589,
189,2/12/2009,10:26:30,0.00001157,102630.00,A,"51,358,603",N,"10,360,328",E,"031,7",58.7084,261.4,120209,01.0,W,A*1E,6,292,101,292.48,2343.14,2.34,1.83,0.01831307,0.28,3.20,59,16, 37590,
190,2/12/2009,10:26:31,0.00001157,102631.00,A,"51,358,592",N,"10,360,184",E,"032,3",59.8196,263.8,120209,01.0,W,A*19,7,293,101,292.76,2359.76,2.36,1.83,0.018265306,0.28,3.22,60,17, 37591,
191,2/12/2009,10:26:32,0.00001157,102632.00,A,"51,358,588",N,"10,360,036",E,"032,8",60.7456,268.8,120209,01.0,W,A*19,6,293,101,293.10,2376.63,2.38,1.82,0.018191708,0.30,3.23,61,17, 37592,
192,2/12/2009,10:26:33,0.00001157,102633.00,A,"51,358,592",N,"10,359,887",E,"033,4",61.8568,273.0,120209,01.0,W,A*14,6,294,101,293.43,2393.81,2.39,1.84,0.01840632,0.30,3.25,62,17, 37593,
193,2/12/2009,10:26:34,0.00001157,102634.00,A,"51,358,603",N,"10,359,735",E,"033,9",62.7828,304.4,120209,01.0,W,A*16,6,294,101,293.76,2411.25,2.41,1.83,0.018343479,0.32,3.27,63,17, 37594,
194,2/12/2009,10:26:35,0.00001157,102635.00,A,"51,358,618",N,"10,359,581",E,"034,5",63.894,278.6,120209,01.0,W,A*13,6,294,102,294.10,2429.00,2.43,1.80,0.018033442,0.36,3.28,64,18, 37595,
195,2/12/2009,10:26:36,0.00001157,102636.00,A,"51,358,633",N,"10,359,425",E,"035,1",65.0052,276.8,120209,01.0,W,A*13,6,295,101,294.43,2447.06,2.45,1.80,0.017984312,0.32,3.30,65,18, 37596,
196,2/12/2009,10:26:37,0.00001157,102637.00,A,"51,358,646",N,"10,359,266",E,"035,7",66.1164,303.2,120209,01.0,W,A*1E,6,295,102,294.76,2465.42,2.47,1.74,0.017443778,0.35,3.32,66,18, 37597,
197,2/12/2009,10:26:38,0.00001157,102638.00,A,"51,358,656",N,"10,359,103",E,"036,4",67.4128,272.0,120209,01.0,W,A*15,7,295,102,295.10,2484.15,2.48,1.69,0.016947788,0.27,3.33,67,19, 37598,
198,2/12/2009,10:26:39,0.00001157,102639.00,A,"51,358,661",N,"10,358,938",E,"037,3",69.0796,270.6,120209,01.0,W,A*13,6,296,102,295.43,2503.34,2.50,1.62,0.016229116,0.15,3.35,69,19, 37599,
199,2/12/2009,10:26:40,0.00001157,102640.00,A,"51,358,662",N,"10,358,770",E,"037,6",69.6352,269.0,120209,01.0,W,A*17,6,296,101,295.71,2522.68,2.52,1.56,0.01556195,0.14,3.37,70,19, 37600,
200,2/12/2009,10:26:41,0.00001157,102641.00,A,"51,358,658",N,"10,358,599",E,"038,4",71.1168,268.0,120209,01.0,W,A*16,6,296,102,296.05,2542.44,2.54,1.49,0.014948332,0.01,3.38,71,20, 37601,
201,2/12/2009,10:26:42,0.00001157,102642.00,A,"51,358,652",N,"10,358,427",E,"038,5",71.302,266.2,120209,01.0,W,A*16,6,297,101,296.33,2562.24,2.56,1.41,0.014138414,-0.05,3.40,71,20, 37602,
202,2/12/2009,10:26:43,0.00001157,102643.00,A,"51,358,644",N,"10,358,255",E,"038,5",71.302,264.2,120209,01.0,W,A*11,6,297,102,296.62,2582.05,2.58,1.34,0.013382538,-0.10,3.42,71,20, 37603,
203,2/12/2009,10:26:44,0.00001157,102644.00,A,"51,358,634",N,"10,358,082",E,"038,7",71.6724,262.8,120209,01.0,W,A*17,6,297,101,296.86,2601.96,2.60,1.27,0.012689351,-0.21,3.43,72,20, 37604,
204,2/12/2009,10:26:45,0.00001157,102645.00,A,"51,358,624",N,"10,357,911",E,"038,5",71.302,262.8,120209,01.0,W,A*19,6,297,101,297.10,2621.76,2.62,1.20,0.012030287,-0.30,3.45,71,20, 37605,
205,2/12/2009,10:26:46,0.00001157,102646.00,A,"51,358,614",N,"10,357,741",E,"038,1",70.5612,263.2,120209,01.0,W,A*1D,6,297,101,297.33,2641.36,2.64,1.12,0.011160793,-0.36,3.47,71,20, 37606,
206,2/12/2009,10:26:47,0.00001157,102647.00,A,"51,358,604",N,"10,357,572",E,"037,7",69.8204,263.4,120209,01.0,W,A*10,6,298,101,297.52,2660.76,2.66,1.05,0.010546785,-0.40,3.48,70,19, 37607,
207,2/12/2009,10:26:48,0.00001157,102648.00,A,"51,358,593",N,"10,357,406",E,"037,1",68.7092,264.8,120209,01.0,W,A*1D,7,298,102,297.71,2679.84,2.68,0.99,0.009936356,-0.41,3.50,69,19, 37608,
208,2/12/2009,10:26:49,0.00001157,102649.00,A,"51,358,582",N,"10,357,243",E,"036,2",67.0424,264.4,120209,01.0,W,A*15,6,298,102,297.90,2698.47,2.70,0.96,0.00959049,-0.39,3.52,67,19, 37609,
209,2/12/2009,10:26:50,0.00001157,102650.00,A,"51,358,571",N,"10,357,084",E,"035,3",65.3756,265.0,120209,01.0,W,A*1F,6,298,101,298.05,2716.63,2.72,0.92,0.009245572,-0.36,3.53,65,18, 37610,
210,2/12/2009,10:26:51,0.00001157,102651.00,A,"51,358,561",N,"10,356,929",E,"034,6",64.0792,265.4,120209,01.0,W,A*10,6,299,102,298.19,2734.43,2.73,0.89,0.008894969,-0.36,3.55,64,18, 37611,
211,2/12/2009,10:26:52,0.00001157,102652.00,A,"51,358,551",N,"10,356,779",E,"033,9",62.7828,265.0,120209,01.0,W,A*17,6,299,102,298.33,2751.87,2.75,0.85,0.008532308,-0.36,3.57,63,17, 37612,
212,2/12/2009,10:26:53,0.00001157,102653.00,A,"51,358,540",N,"10,356,631",E,"033,2",61.4864,263.8,120209,01.0,W,A*1E,6,299,102,298.48,2768.95,2.77,0.79,0.007860902,-0.33,3.58,61,17, 37613,
213,2/12/2009,10:26:54,0.00001157,102654.00,A,"51,358,529",N,"10,356,486",E,"032,5",60.19,261.2,120209,01.0,W,A*16,6,299,102,298.62,2785.67,2.79,0.71,0.007146576,-0.26,3.60,60,17, 37614,
214,2/12/2009,10:26:55,0.00001157,102655.00,A,"51,358,515",N,"10,356,345",E,"031,8",58.8936,262.2,120209,01.0,W,A*1D,6,299,102,298.76,2802.02,2.80,0.67,0.006686372,-0.19,3.62,59,16, 37615,
215,2/12/2009,10:26:56,0.00001157,102656.00,A,"51,358,501",N,"10,356,207",E,"031,1",57.5972,261.2,120209,01.0,W,A*16,6,299,102,298.90,2818.02,2.82,0.62,0.00620236,-0.15,3.63,58,16, 37616,
216,2/12/2009,10:26:57,0.00001157,102657.00,A,"51,358,487",N,"10,356,071",E,"030,6",56.6712,287.2,120209,01.0,W,A*15,6,299,102,299.00,2833.77,2.83,0.54,0.005395519,-0.13,3.65,57,16, 37617,
217,2/12/2009,10:26:58,0.00001157,102658.00,A,"51,358,472",N,"10,355,937",E,"030,5",56.486,259.4,120209,01.0,W,A*1E,7,299,102,299.05,2849.46,2.85,0.46,0.004552298,-0.15,3.67,56,16, 37618,
218,2/12/2009,10:26:59,0.00001157,102659.00,A,"51,358,455",N,"10,355,804",E,"030,3",56.1156,257.2,120209,01.0,W,A*15,6,299,102,299.10,2865.04,2.87,0.37,0.003674374,-0.12,3.68,56,16, 37619,
219,2/12/2009,10:27:00,0.00001157,102700.00,A,"51,358,436",N,"10,355,674",E,"029,9",55.3748,279.4,120209,01.0,W,A*1C,6,299,101,299.14,2880.43,2.88,0.25,0.002460168,-0.01,3.70,55,15, 37620,
220,2/12/2009,10:27:01,0.00001157,102701.00,A,"51,358,410",N,"10,355,546",E,"029,6",54.8192,251.2,120209,01.0,W,A*18,7,299,102,299.19,2895.65,2.90,0.12,0.001232543,0.12,3.72,55,15, 37621,
221,2/12/2009,10:27:02,0.00001157,102702.00,A,"51,358,377",N,"10,355,424",E,"029,3",54.2636,243.8,120209,01.0,W,A*14,7,299,101,299.19,2910.73,2.91,0.03,0.00030742,0.15,3.73,54,15, 37622,
222,2/12/2009,10:27:03,0.00001157,102703.00,A,"51,358,338",N,"10,355,308",E,"029,4",54.4488,239.0,120209,01.0,W,A*15,7,300,102,299.19,2925.85,2.93,-0.03,-0.00030519,0.24,3.75,54,15, 37623,
223,2/12/2009,10:27:04,0.00001157,102704.00,A,"51,358,291",N,"10,355,198",E,"029,8",55.1896,258.8,120209,01.0,W,A*18,6,300,102,299.19,2941.18,2.94,-0.09,-0.000903651,0.37,3.77,55,15, 37624,
224,2/12/2009,10:27:05,0.00001157,102705.00,A,"51,358,238",N,"10,355,094",E,"030,5",56.486,230.2,120209,01.0,W,A*16,7,300,101,299.14,2956.87,2.96,-0.18,-0.001770993,0.49,3.78,56,16, 37625,
225,2/12/2009,10:27:06,0.00001157,102706.00,A,"51,358,176",N,"10,354,999",E,"030,5",56.486,222.4,120209,01.0,W,A*1C,7,300,102,299.10,2972.56,2.97,-0.26,-0.002586384,0.73,3.80,56,16, 37626,
226,2/12/2009,10:27:07,0.00001157,102707.00,A,"51,358,108",N,"10,354,913",E,"031,3",57.9676,218.0,120209,01.0,W,A*1C,8,299,102,299.05,2988.67,2.99,-0.31,-0.003061338,0.87,3.82,58,16, 37627,
227,2/12/2009,10:27:08,0.00001157,102708.00,A,"51,358,034",N,"10,354,831",E,"032,7",60.5604,213.6,120209,01.0,W,A*16,6,299,101,299.00,3005.49,3.01,-0.35,-0.003494997,0.91,3.83,61,17, 37628,
228,2/12/2009,10:27:09,0.00001157,102709.00,A,"51,357,951",N,"10,354,758",E,"034,3",63.5236,228.2,120209,01.0,W,A*1C,7,299,102,298.95,3023.13,3.02,-0.42,-0.004151993,0.87,3.85,64,18, 37629,
229,2/12/2009,10:27:10,0.00001157,102710.00,A,"51,357,861",N,"10,354,693",E,"036,2",67.0424,201.8,120209,01.0,W,A*12,6,299,102,298.86,3041.76,3.04,-0.45,-0.004521414,0.77,3.87,67,19, 37630,
